country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_care_giver_consent,nc_reason_others,nc_reason_no_felt_need,nc_reason_too_many_rnd,nc_reason_child_sick,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ZIM,MATABELELAND SOUTH,UMZINGWANE,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,32,28,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND SOUTH,UMZINGWANE,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,UMZINGWANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,30,30,60,29,29,58,2,Pass,high,0,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ZIM,MATABELELAND SOUTH,UMZINGWANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MIDLANDS,CHIRUMHANZU,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,CHIRUMHANZU,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,CHIRUMHANZU,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,27,33,60,25,31,56,4,Fail,moderate,2,0,2,0,0,0,0,100,2,0,0,0,0,0,2,0,0,0,0,0,0,50,0,50,0,0,0,0,0.07
ZIM,MIDLANDS,CHIRUMHANZU,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,CHIRUMHANZU,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,CHIRUMHANZU,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MIDLANDS,CHIRUMHANZU,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,23,37,60,23,36,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
ZIM,MIDLANDS,CHIRUMHANZU,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,29,31,60,27,31,58,2,Pass,high,1,0,0,0,0,0,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,50,0.03
ZIM,MIDLANDS,GOKWE NORTH,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,29,31,60,28,30,58,2,Pass,high,2,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0.03
ZIM,MIDLANDS,GOKWE NORTH,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,34,26,60,32,25,57,3,Pass,high,1,1,1,0,0,0,0,96.67,0,1,0,0,0,0,1,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0.05
ZIM,MIDLANDS,GOKWE NORTH,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,GOKWE NORTH,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,GOKWE NORTH,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,35,25,60,33,24,57,3,Pass,high,0,2,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,33.33,0.05
ZIM,MIDLANDS,GOKWE NORTH,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,31,29,60,28,29,57,3,Pass,high,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.05
ZIM,MIDLANDS,GOKWE NORTH,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,20,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,25,35,60,25,34,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
ZIM,MIDLANDS,GOKWE NORTH,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,GOKWE SOUTH,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,28,32,60,24,28,52,8,Fail,moderate,0,5,1,0,0,1,1,91.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,12.5,0,0,12.5,12.5,0.13
ZIM,MIDLANDS,GOKWE SOUTH,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-09,27,33,60,18,16,34,26,Fail,very poor,0,1,4,0,0,0,21,100,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3.85,15.38,0,0,0,80.77,0.43
ZIM,MIDLANDS,GOKWE SOUTH,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZIM,MIDLANDS,GOKWE SOUTH,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,GOKWE SOUTH,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,23,37,60,21,33,54,6,Fail,moderate,2,0,2,0,0,0,2,96.67,1,0,0,0,0,1,0,0,0,1,1,0,0,33.33,0,33.33,0,0,0,33.33,0.1
ZIM,MIDLANDS,GOKWE SOUTH,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,35,25,60,33,25,58,2,Pass,high,0,0,0,0,1,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0.03
ZIM,MIDLANDS,GOKWE SOUTH,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,30,30,60,29,26,55,5,Fail,moderate,1,0,0,0,0,4,0,98.33,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,80,0,0.08
ZIM,MIDLANDS,GOKWE SOUTH,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,30,30,60,28,28,56,4,Fail,moderate,0,3,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,25,0,0.07
ZIM,MIDLANDS,GWERU,WPV1MLW,bOPV,Rnd1,17,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,34,26,60,26,23,49,11,Fail,poor,1,1,1,0,0,0,8,93.33,1,0,0,0,0,0,0,0,0,1,0,0,0,9.09,9.09,9.09,0,0,0,72.73,0.18
ZIM,MIDLANDS,GWERU,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-09,30,30,60,26,29,55,5,Fail,moderate,2,0,0,0,1,0,2,100,0,0,0,0,0,0,1,0,0,1,0,0,0,40,0,0,0,20,0,40,0.08
ZIM,MIDLANDS,GWERU,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,27,33,60,19,26,45,15,Fail,poor,2,3,4,0,0,3,3,83.33,1,0,1,0,1,1,2,0,0,0,0,0,0,13.33,20,26.67,0,0,20,20,0.25
ZIM,MIDLANDS,GWERU,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,33,27,60,31,20,51,9,Fail,poor,0,2,4,0,0,2,1,88.33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,22.22,44.44,0,0,22.22,11.11,0.15
ZIM,MIDLANDS,GWERU,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,GWERU,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,29,31,60,27,29,56,4,Fail,moderate,4,0,0,0,0,0,0,100,0,0,0,0,0,0,4,0,0,0,0,0,0,100,0,0,0,0,0,0,0.07
ZIM,MIDLANDS,GWERU,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,28,32,60,27,32,59,1,Pass,high,0,0,0,0,0,1,0,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZIM,MIDLANDS,GWERU,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MIDLANDS,KWEKWE,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,30,30,60,27,28,55,5,Fail,moderate,1,0,3,0,0,0,1,96.67,3,0,0,0,0,0,0,0,0,0,1,0,0,20,0,60,0,0,0,20,0.08
ZIM,MIDLANDS,KWEKWE,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,34,26,60,32,24,56,4,Fail,moderate,1,0,0,0,0,0,3,98.33,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,75,0.07
ZIM,MIDLANDS,KWEKWE,ZIM-2023-05-01_bOPV,bOPV,Rnd1,20,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MIDLANDS,KWEKWE,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,KWEKWE,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,31,29,60,28,28,56,4,Fail,moderate,1,0,1,0,0,0,2,96.67,0,0,0,0,0,1,1,0,0,0,0,0,0,25,0,25,0,0,0,50,0.07
ZIM,MIDLANDS,KWEKWE,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,KWEKWE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,25,35,60,23,32,55,5,Fail,moderate,2,0,3,0,0,0,0,100,3,0,0,0,0,0,2,0,0,0,0,0,0,40,0,60,0,0,0,0,0.08
ZIM,MIDLANDS,KWEKWE,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,18,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,MBERENGWA,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,MBERENGWA,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,29,31,60,26,28,54,6,Fail,moderate,3,0,3,0,0,0,0,100,3,0,0,0,0,0,2,0,1,0,0,0,0,50,0,50,0,0,0,0,0.1
ZIM,MIDLANDS,MBERENGWA,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,MBERENGWA,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,MBERENGWA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,28,32,60,27,30,57,3,Pass,high,3,0,0,0,0,0,0,96.67,0,0,0,0,0,0,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0.05
ZIM,MIDLANDS,MBERENGWA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZIM,MIDLANDS,MBERENGWA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,29,31,60,26,30,56,4,Fail,moderate,0,0,2,0,0,0,2,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.07
ZIM,MIDLANDS,MBERENGWA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MIDLANDS,SHURUGWI,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,33,27,60,32,25,57,3,Pass,high,0,0,2,0,0,0,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ZIM,MIDLANDS,SHURUGWI,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,31,29,60,26,26,52,8,Fail,moderate,2,0,1,0,0,0,5,95,1,0,0,0,0,0,2,0,0,0,0,0,0,25,0,12.5,0,0,0,62.5,0.13
ZIM,MIDLANDS,SHURUGWI,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,27,33,60,20,30,50,10,Fail,poor,0,0,0,0,0,8,2,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0.17
ZIM,MIDLANDS,SHURUGWI,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,35,25,60,33,23,56,4,Fail,moderate,2,0,0,0,0,1,1,98.33,0,0,0,0,0,0,2,0,0,0,0,0,0,50,0,0,0,0,25,25,0.07
ZIM,MIDLANDS,SHURUGWI,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,28,32,60,26,30,56,4,Fail,moderate,0,0,4,0,0,0,0,98.33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
ZIM,MIDLANDS,SHURUGWI,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,SHURUGWI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,96.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZIM,MIDLANDS,SHURUGWI,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,28,32,60,27,32,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MIDLANDS,ZVISHAVANE,WPV1MLW,bOPV,Rnd1,21,2022-10-30T00:00:00Z,2022-11-03,2022-11-04,29,31,60,25,29,54,6,Fail,moderate,0,0,0,0,0,4,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0.1
ZIM,MIDLANDS,ZVISHAVANE,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MIDLANDS,ZVISHAVANE,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,31,29,60,26,21,47,13,Fail,poor,0,0,1,0,0,1,11,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,84.62,0.22
ZIM,MIDLANDS,ZVISHAVANE,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,33,27,60,31,25,56,4,Fail,moderate,1,0,1,0,0,1,1,96.67,1,0,0,0,0,0,1,0,0,0,0,0,0,25,0,25,0,0,25,25,0.07
ZIM,MIDLANDS,ZVISHAVANE,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,26,34,60,22,25,47,13,Fail,poor,1,0,3,0,0,5,4,90,3,0,0,0,0,0,1,0,0,0,0,0,0,7.69,0,23.08,0,0,38.46,30.77,0.22
ZIM,MIDLANDS,ZVISHAVANE,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,27,33,60,26,31,57,3,Pass,high,2,0,1,0,0,0,0,100,0,1,0,0,0,0,1,0,0,0,1,0,0,66.67,0,33.33,0,0,0,0,0.05
ZIM,MIDLANDS,ZVISHAVANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,29,31,60,28,30,58,2,Pass,high,0,0,1,0,1,0,0,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
ZIM,MIDLANDS,ZVISHAVANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
