country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_in_playground,abs_reason_other,abs_reason_school,abs_reason_travelled,abs_reason_farm,abs_reason_market,nc_reason_religious_cultural,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
NIG,TAHOUA,BAGAROUA,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-14T00:00:00Z,2021-07-18,2021-07-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BIRNI KONNI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,17,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,96.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,BIRNI KONNI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,30,30,60,29,28,57,3,Pass,high,0,0,2,0,0,1,0,58.33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
NIG,TAHOUA,BIRNI KONNI,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,33,27,60,32,26,58,2,Pass,high,0,0,1,0,0,1,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,TAHOUA,BIRNI NKONNI,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-10,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,BIRNI NKONNI,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-06,30,30,60,28,30,58,2,Pass,high,0,0,0,0,0,2,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
NIG,TAHOUA,BIRNI NKONNI,GOTHEYE-mOPV,mOPV,Rnd1,14,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BIRNI NKONNI,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,25,35,60,24,35,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,BIRNI NKONNI,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,76.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,BIRNI NKONNI,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,BIRNI NKONNI,NIG-2024-06-01_nOPV,nOPV2,Rnd1,10,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,37,23,60,34,21,55,5,Fail,moderate,0,0,5,0,0,0,0,75,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
NIG,TAHOUA,BIRNI NKONNI,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BIRNI NKONNI,NIG-2024-10-01_nOPV,nOPV2,Rnd1,19,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,30,30,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,81.67,0,0,0,2,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,TAHOUA,BIRNI NKONNI,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,28,32,60,28,30,58,2,Pass,high,0,2,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
NIG,TAHOUA,BIRNI NKONNI,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,32,28,60,32,27,59,1,Pass,high,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TAHOUA,BIRNI NKONNI,nVPO_Maradi,nOPV2,Rnd2,15,2021-07-14T00:00:00Z,2021-07-18,2021-07-19,23,27,50,23,26,49,11,Fail,poor,0,0,1,0,0,0,10,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,90.91,0.22
NIG,TAHOUA,BOUZA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,36,24,60,35,24,59,1,Pass,high,0,1,0,0,0,0,0,31.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TAHOUA,BOUZA,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,31,29,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,63.33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,BOUZA,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BOUZA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,31,29,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TAHOUA,BOUZA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,21,39,60,19,37,56,4,Fail,moderate,0,0,0,2,1,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,25,0,0.07
NIG,TAHOUA,BOUZA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,33,27,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TAHOUA,BOUZA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BOUZA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,BOUZA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BOUZA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BOUZA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BOUZA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,BOUZA,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-19,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,BOUZA,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-14T00:00:00Z,2021-07-18,2021-07-19,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-06,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-28,36,24,60,34,24,58,2,Pass,high,0,1,0,0,0,1,0,76.67,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
NIG,TAHOUA,ILLELA,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,12,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,19,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,ILLELA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,28,32,60,27,32,59,1,Pass,high,0,0,0,0,1,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
NIG,TAHOUA,ILLELA,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,TAHOUA,ILLELA,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-14T00:00:00Z,2021-07-18,2021-07-19,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,CENBLOCK-nOPV,nOPV2,Rnd1,12,2022-06-06T00:00:00Z,2022-06-10,2022-06-10,19,11,30,19,11,30,30,Fail,very poor,0,0,0,0,0,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
NIG,TAHOUA,KEITA,CENBLOCK-nOPV,nOPV2,Rnd2,6,2022-07-02T00:00:00Z,2022-07-06,2022-07-07,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,10,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,6,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,16,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,12,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,12,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,KEITA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,37,23,60,36,23,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
NIG,TAHOUA,KEITA,nVPO_Maradi,nOPV2,Rnd1,9,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,20,40,60,20,39,59,1,Pass,high,0,0,1,0,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,KEITA,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-14T00:00:00Z,2021-07-18,2021-07-18,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MADAOUA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-10,24,36,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,81.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,MADAOUA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-07,32,28,60,31,27,58,2,Pass,high,0,0,1,0,0,1,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,TAHOUA,MADAOUA,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,36,24,60,35,24,59,1,Pass,high,0,1,0,0,0,0,0,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TAHOUA,MADAOUA,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MADAOUA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,29,31,60,27,30,57,3,Pass,high,0,2,1,0,0,0,0,56.67,0,0,0,0,0,1,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
NIG,TAHOUA,MADAOUA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,66.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,MADAOUA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,36,24,60,33,23,56,4,Fail,moderate,0,0,4,0,0,0,0,53.33,0,0,0,2,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
NIG,TAHOUA,MADAOUA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,28,32,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,66.67,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,MADAOUA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,27,33,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,66.67,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,MADAOUA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,17,43,60,17,43,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MADAOUA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,35,25,60,34,24,58,2,Pass,high,0,0,1,1,0,0,0,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0.03
NIG,TAHOUA,MADAOUA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,96.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,MADAOUA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,35,25,60,34,24,58,2,Pass,high,0,0,2,0,0,0,0,53.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,MADAOUA,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,38,22,60,37,22,59,1,Pass,high,0,0,0,1,0,0,0,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
NIG,TAHOUA,MADAOUA,nVPO_Maradi,nOPV2,Rnd2,18,2021-07-14T00:00:00Z,2021-07-18,2021-07-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MALBAZA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MALBAZA,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,24,36,60,23,36,59,1,Pass,high,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
NIG,TAHOUA,MALBAZA,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MALBAZA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MALBAZA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,78.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,MALBAZA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,14,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MALBAZA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,MALBAZA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,6,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,96.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,MALBAZA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,6,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MALBAZA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MALBAZA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,63.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,MALBAZA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,20,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
