country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_school,abs_reason_in_playground,nc_reason_no_felt_need,nc_reason_others,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_poliofree,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ANG,CUANZA SUL,MUSSENDE,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,33,27,60,24,17,41,19,Fail,poor,0,0,10,0,0,6,3,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63,0,0,31.58,15.79,0.32
ANG,CUANZA SUL,MUSSENDE,ANG-2023-07-01_bOPV,bOPV,Rnd2,12,2023-10-21T00:00:00Z,2023-10-25,2023-10-26,34,26,60,23,20,43,17,Fail,poor,0,0,3,0,0,13,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,0,76.47,5.88,0.28
ANG,CUANZA SUL,MUSSENDE,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,26,34,60,25,32,57,3,Pass,high,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,33.33,0,66.67,0,0,0,0,0.05
ANG,CUANZA SUL,MUSSENDE,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,27,25,52,8,Fail,moderate,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,87.5,0.13
ANG,CUANZA SUL,PORTO AMBOIM,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,25,35,60,21,31,52,8,Fail,moderate,1,3,3,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,12.5,37.5,37.5,0,0,0,12.5,0.13
ANG,CUANZA SUL,PORTO AMBOIM,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-21T00:00:00Z,2023-10-25,2023-10-26,26,34,60,23,32,55,5,Fail,moderate,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.08
ANG,CUANZA SUL,PORTO AMBOIM,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,31,29,60,29,29,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
ANG,CUANZA SUL,PORTO AMBOIM,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,31,29,60,28,28,56,4,Fail,moderate,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
ANG,CUANZA SUL,PORTO AMBOIM,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,30,30,60,21,23,44,16,Fail,poor,1,8,4,1,0,0,2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,6.25,50,25,6.25,0,0,12.5,0.27
ANG,CUANZA SUL,QUIBALA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,31,29,60,19,13,32,28,Fail,very poor,0,6,7,1,0,9,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,25,3.57,0,32.14,17.86,0.47
ANG,CUANZA SUL,QUIBALA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-21T00:00:00Z,2023-10-25,2023-10-26,32,28,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ANG,CUANZA SUL,QUIBALA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA SUL,QUIBALA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ANG,CUANZA SUL,QUILENDA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,27,33,60,11,11,22,38,Fail,very poor,0,1,5,2,0,30,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2.63,13.16,5.26,0,78.95,0,0.63
ANG,CUANZA SUL,QUILENDA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-22T00:00:00Z,2023-10-26,2023-10-27,35,25,60,5,11,16,44,Fail,very poor,0,0,3,0,0,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,0,0,93.18,0,0.73
ANG,CUANZA SUL,QUILENDA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,25,35,60,22,28,50,10,Fail,poor,0,1,5,1,0,3,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,10,50,10,0,30,0,0.17
ANG,CUANZA SUL,QUILENDA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,27,33,60,23,32,55,5,Fail,moderate,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0.08
ANG,CUANZA SUL,QUILENDA,ANGOLA-NID-2024-nOPV2,nOPV2,MOPUP,21,2024-11-18T00:00:00Z,2024-11-22,2024-11-23,37,23,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,CUANZA SUL,SELES,ANG-2023-07-01_bOPV,bOPV,Rnd1,20,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,35,25,60,22,19,41,19,Fail,poor,0,1,3,1,0,13,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.26,15.79,5.26,0,68.42,5.26,0.32
ANG,CUANZA SUL,SELES,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-19T00:00:00Z,2023-10-23,2023-10-27,32,28,60,26,22,48,12,Fail,poor,0,8,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,8.33,8.33,0,16.67,0,0.2
ANG,CUANZA SUL,SELES,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,36,24,60,34,21,55,5,Fail,moderate,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,20,40,0.08
ANG,CUANZA SUL,SELES,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,28,32,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ANG,CUANZA SUL,SUMBE,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,25,35,60,16,23,39,21,Fail,very poor,0,0,0,1,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,80.95,14.29,0.35
ANG,CUANZA SUL,SUMBE,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-21T00:00:00Z,2023-10-25,2023-10-26,27,33,60,24,26,50,10,Fail,poor,1,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10,0,0,0,60,20,0.17
ANG,CUANZA SUL,SUMBE,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,19,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,34,26,60,30,26,56,4,Fail,moderate,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,25,25,0,0.07
ANG,CUANZA SUL,SUMBE,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,29,26,55,5,Fail,moderate,0,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0.08
ANG,CUANZA SUL,SUMBE,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,26,34,60,22,30,52,8,Fail,moderate,0,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0.13
ANG,CUANZA-NORTE,ALDEIA NOVA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,30,30,60,28,26,54,6,Fail,moderate,0,0,2,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.1
ANG,CUANZA-NORTE,ALDEIA NOVA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,ALDEIA NOVA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,22,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,33,37,70,32,36,68,2,Pass,high,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0.03
ANG,CUANZA-NORTE,AMBACA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,25,35,60,25,34,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ANG,CUANZA-NORTE,AMBACA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,AMBACA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,27,33,60,26,33,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0.02
ANG,CUANZA-NORTE,BANGA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,29,31,60,18,21,39,21,Fail,very poor,0,0,2,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,90.48,0,0.35
ANG,CUANZA-NORTE,BANGA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,BANGA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,BOLONGONGO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,12,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ANG,CUANZA-NORTE,BOLONGONGO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,12,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,22,38,60,22,37,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ANG,CUANZA-NORTE,BOLONGONGO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,34,26,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,CUANZA-NORTE,CACULO CABACA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,30,30,60,29,30,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ANG,CUANZA-NORTE,CACULO CABACA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,CACULO CABACA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,CAMBAMBE,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,25,35,60,23,28,51,9,Fail,poor,1,1,7,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,11.11,11.11,77.78,0,0,0,0,0.15
ANG,CUANZA-NORTE,CAMBAMBE,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,CAMBAMBE,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,26,34,60,22,29,51,9,Fail,poor,0,6,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,22.22,0,11.11,0,0,0.15
ANG,CUANZA-NORTE,CAZENGO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,25,35,60,21,33,54,6,Fail,moderate,0,2,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.1
ANG,CUANZA-NORTE,CAZENGO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,CUANZA-NORTE,CAZENGO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,10,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,31,29,60,27,24,51,9,Fail,poor,0,2,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,22.22,0,0,55.56,0,0.15
ANG,CUANZA-NORTE,CERCA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,25,35,60,23,34,57,3,Pass,high,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ANG,CUANZA-NORTE,CERCA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,28,32,60,26,31,57,3,Pass,high,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,33.33,0,0,0.05
ANG,CUANZA-NORTE,CERCA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,26,34,60,20,15,35,25,Fail,very poor,0,1,1,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,92,0,0.42
ANG,CUANZA-NORTE,GOLUNGO ALTO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,CUANZA-NORTE,GOLUNGO ALTO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,GOLUNGO ALTO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,LUCALA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,24,36,60,23,34,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
ANG,CUANZA-NORTE,LUCALA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,34,26,60,31,26,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ANG,CUANZA-NORTE,LUCALA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,22,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,33,37,70,30,35,65,5,Fail,moderate,0,0,4,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0.07
ANG,CUANZA-NORTE,LUINGA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,31,29,60,28,25,53,7,Fail,moderate,1,0,5,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,14.29,0,71.43,0,0,14.29,0,0.12
ANG,CUANZA-NORTE,LUINGA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,37,23,60,36,22,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
ANG,CUANZA-NORTE,LUINGA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,MASSANGANO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,31,29,60,28,27,55,5,Fail,moderate,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.08
ANG,CUANZA-NORTE,MASSANGANO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,CUANZA-NORTE,MASSANGANO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,33,27,60,32,26,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
ANG,CUANZA-NORTE,NGONGUEMBO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,NGONGUEMBO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,NGONGUEMBO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,30,30,60,29,30,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
ANG,CUANZA-NORTE,QUICULUNGO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,30,26,56,4,Fail,moderate,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0.07
ANG,CUANZA-NORTE,QUICULUNGO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,QUICULUNGO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,26,34,60,25,34,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ANG,CUANZA-NORTE,SAMBA CAJU,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,CUANZA-NORTE,SAMBA CAJU,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,SAMBA CAJU,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,12,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,47,13,60,47,13,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,TANGO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,30,30,60,29,27,56,4,Fail,moderate,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,75,0,0.07
ANG,CUANZA-NORTE,TANGO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,19,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,TANGO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,TERREIRO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,CUANZA-NORTE,TERREIRO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,4,56,60,4,52,56,4,Fail,moderate,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.07
ANG,CUANZA-NORTE,TERREIRO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,23,37,60,22,37,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ANG,CUANZA-SUL,AMBOIVA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,CUANZA-SUL,AMBOIVA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,30,30,60,28,29,57,3,Pass,high,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
