country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_school,abs_reason_market,abs_reason_farm,abs_reason_travelled,abs_reason_in_playground,abs_reason_other,nc_reason_religious_cultural,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_covid_19,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,nc_reason_others,nc_reason_nopvconcern,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
KEN,NAIROBI,KAMUKUNJI,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,31,29,60,28,28,56,4,Fail,moderate,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,75,0.07
KEN,NAIROBI,KAMUKUNJI,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,29,31,60,24,17,41,19,Fail,poor,3,7,2,3,0,0,4,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,15.79,36.84,10.53,15.79,0,0,21.05,0.32
KEN,NAIROBI,KAMUKUNJI,KEN-2023-08-01_nOPV,nOPV2,Rnd1,20,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,34,26,60,28,23,51,9,Fail,poor,2,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,22.22,44.44,33.33,0,0,0,0,0.15
KEN,NAIROBI,KAMUKUNJI,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,33,27,60,28,20,48,12,Fail,poor,4,2,6,0,0,0,0,0,1,1,0,3,1,0,0,0,1,1,0,0,2,0,0,33.33,16.67,50,0,0,0,0,0.2
KEN,NAIROBI,KAMUKUNJI,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,36,24,60,36,23,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
KEN,NAIROBI,KAMUKUNJI,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,29,31,60,23,25,48,12,Fail,poor,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,75,0.2
KEN,NAIROBI,KAMUKUNJI,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,33,27,60,33,25,58,2,Pass,high,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,50,0.03
KEN,NAIROBI,KASARANI,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,23,37,60,18,32,50,10,Fail,poor,0,0,1,4,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,0,30,20,0.17
KEN,NAIROBI,KASARANI,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,22,38,60,18,30,48,12,Fail,poor,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.67,8.33,0,0,0,0,0.2
KEN,NAIROBI,KASARANI,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,23,37,60,21,35,56,4,Fail,moderate,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.07
KEN,NAIROBI,KASARANI,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,17,43,60,15,32,47,13,Fail,poor,0,2,8,1,0,2,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,15.38,61.54,7.69,0,15.38,0,0.22
KEN,NAIROBI,KASARANI,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,24,36,60,22,32,54,6,Fail,moderate,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83.33,16.67,0,0,0,0,0,0.1
KEN,NAIROBI,KIBRA,KEN-2023-08-01_nOPV,nOPV2,Rnd1,20,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,33,27,60,21,25,46,14,Fail,poor,1,4,1,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.14,28.57,7.14,0,7.14,50,0,0.23
KEN,NAIROBI,KIBRA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,26,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,KIBRA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,18,42,60,18,42,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,KIBRA,KEN-2024-08-01_nOPV,nOPV2,Rnd1,18,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,KIBRA,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,24,36,60,22,36,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
KEN,NAIROBI,LANGATA,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,34,26,60,23,20,43,17,Fail,poor,0,13,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.47,5.88,11.76,0,5.88,0,0.28
KEN,NAIROBI,LANGATA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,32,28,60,30,24,54,6,Fail,moderate,1,2,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,16.67,33.33,50,0,0,0,0,0.1
KEN,NAIROBI,LANGATA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,30,30,60,17,20,37,23,Fail,very poor,7,10,6,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,0,3,2,0,0,30.43,43.48,26.09,0,0,0,0,0.38
KEN,NAIROBI,LANGATA,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,30,30,60,22,22,44,16,Fail,poor,3,2,6,3,0,0,2,0,4,0,0,1,1,0,0,1,0,0,0,1,1,0,0,18.75,12.5,37.5,18.75,0,0,12.5,0.27
KEN,NAIROBI,LANGATA,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,32,28,60,25,17,42,18,Fail,poor,10,4,4,0,0,0,0,0,2,0,0,1,1,0,0,0,4,0,0,3,3,0,0,55.56,22.22,22.22,0,0,0,0,0.3
KEN,NAIROBI,MAKADARA,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,32,28,60,26,23,49,11,Fail,poor,5,1,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,45.45,9.09,18.18,9.09,9.09,9.09,0,0.18
KEN,NAIROBI,MAKADARA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,30,30,60,28,30,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
KEN,NAIROBI,MAKADARA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,17,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,23,37,60,23,34,57,3,Pass,high,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,66.67,0,33.33,0,0,0,0,0.05
KEN,NAIROBI,MAKADARA,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,36,24,60,34,24,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
KEN,NAIROBI,MAKADARA,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,MATHARE,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,32,28,60,31,26,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
KEN,NAIROBI,MATHARE,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,23,37,60,22,37,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
KEN,NAIROBI,MATHARE,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,MATHARE,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,28,32,60,28,30,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
KEN,NAIROBI,MATHARE,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,ROYSAMBU,KEN-2023-08-01_nOPV,nOPV2,Rnd1,16,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,35,25,60,27,18,45,15,Fail,poor,2,3,8,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,13.33,20,53.33,0,0,6.67,6.67,0.25
KEN,NAIROBI,ROYSAMBU,KEN-2023-08-01_nOPV,nOPV2,Rnd2,17,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,30,30,60,26,23,49,11,Fail,poor,2,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,18.18,27.27,54.55,0,0,0,0,0.18
KEN,NAIROBI,ROYSAMBU,KEN-2023-08-01_nOPV,nOPV2,Rnd3,10,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,31,29,60,29,26,55,5,Fail,moderate,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0.08
KEN,NAIROBI,ROYSAMBU,KEN-2024-08-01_nOPV,nOPV2,Rnd1,18,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,32,28,60,26,23,49,11,Fail,poor,2,4,3,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,18.18,36.36,27.27,0,0,0,18.18,0.18
KEN,NAIROBI,ROYSAMBU,KEN-2024-08-01_nOPV,nOPV2,Rnd2,13,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,30,30,60,28,29,57,3,Pass,high,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,100,0,0,0,0,0,0,0.05
KEN,NAIROBI,RUARAKA,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,31,29,60,28,28,56,4,Fail,moderate,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,25,0,0.07
KEN,NAIROBI,RUARAKA,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,28,32,60,25,29,54,6,Fail,moderate,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,16.67,0,16.67,0,0.1
KEN,NAIROBI,RUARAKA,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,29,31,60,26,29,55,5,Fail,moderate,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,40,20,0,0,20,0.08
KEN,NAIROBI,RUARAKA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,34,26,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
KEN,NAIROBI,RUARAKA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
KEN,NAIROBI,RUARAKA,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,28,32,60,26,32,58,2,Pass,high,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
KEN,NAIROBI,RUARAKA,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,31,29,60,30,26,56,4,Fail,moderate,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,25,0,0.07
KEN,NAIROBI,STAREHE,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,27,33,60,24,31,55,5,Fail,moderate,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,40,40,0,0,0,0,0.08
KEN,NAIROBI,STAREHE,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,34,26,60,22,20,42,18,Fail,poor,0,0,2,1,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,83.33,0,0.3
KEN,NAIROBI,STAREHE,KEN-2023-08-01_nOPV,nOPV2,Rnd1,22,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,36,24,60,34,24,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
KEN,NAIROBI,STAREHE,KEN-2023-08-01_nOPV,nOPV2,Rnd2,36,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,25,35,60,23,35,58,2,Pass,high,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.03
KEN,NAIROBI,STAREHE,KEN-2023-08-01_nOPV,nOPV2,Rnd3,13,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,STAREHE,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,30,30,60,29,25,54,6,Fail,moderate,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.1
KEN,NAIROBI,STAREHE,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,24,36,60,18,32,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.17
KEN,NAIROBI,WESTLANDS,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,NAIROBI,WESTLANDS,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,WESTLANDS,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,WESTLANDS,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,WESTLANDS,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,TANA RIVER,BURA,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,35,25,60,35,23,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
KEN,TANA RIVER,BURA,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,37,23,60,30,22,52,8,Fail,moderate,0,2,3,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,25,37.5,0,0,37.5,0,0.13
KEN,TANA RIVER,BURA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,18,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,24,36,60,22,29,51,9,Fail,poor,0,1,6,0,0,2,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,11.11,66.67,0,0,22.22,0,0.15
KEN,TANA RIVER,BURA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,TANA RIVER,GALOLE,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,35,25,60,33,24,57,3,Pass,high,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0.05
KEN,TANA RIVER,GALOLE,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,34,26,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
KEN,TANA RIVER,GALOLE,KEN-2023-08-01_nOPV,nOPV2,Rnd2,16,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,35,25,60,34,22,56,4,Fail,moderate,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.07
KEN,TANA RIVER,GALOLE,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,TANA RIVER,GARSEN,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
KEN,TANA RIVER,GARSEN,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,25,35,60,23,34,57,3,Pass,high,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
KEN,TANA RIVER,GARSEN,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,29,31,60,28,29,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
KEN,TANA RIVER,GARSEN,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,TRANS NZOIA,CHERANGANY,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,31,29,60,29,27,56,4,Fail,moderate,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,0,25,0.07
KEN,TRANS NZOIA,CHERANGANY,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,26,34,60,24,34,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
KEN,TRANS NZOIA,ENDEBESS,KEN-2024-08-01_nOPV,nOPV2,Rnd1,13,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,30,30,60,19,21,40,20,Fail,very poor,0,7,2,0,0,1,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,5,50,0.33
KEN,TRANS NZOIA,ENDEBESS,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,33,27,60,29,26,55,5,Fail,moderate,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,60,0.08
KEN,TRANS NZOIA,KIMININI,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,36,24,60,34,21,55,5,Fail,moderate,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,20,0.08
KEN,TRANS NZOIA,KIMININI,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,35,25,60,35,23,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
KEN,TRANS NZOIA,KWANZA,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,36,24,60,30,22,52,8,Fail,moderate,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,37.5,0.13
KEN,TRANS NZOIA,KWANZA,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,33,27,60,27,19,46,14,Fail,poor,0,6,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,7.14,0,50,0,0.23
KEN,TRANS NZOIA,SABOTI,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,30,30,60,26,30,56,4,Fail,moderate,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,0,25,0.07
KEN,TRANS NZOIA,SABOTI,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,26,34,60,24,33,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
KEN,TURKANA,AROO,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,27,33,60,27,31,58,2,Pass,high,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0.03
KEN,TURKANA,AROO,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,31,29,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
KEN,TURKANA,KAKUMA REFUGEE CAMP,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,37,23,60,31,19,50,10,Fail,poor,0,2,1,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,10,0,0,30,40,0.17
KEN,TURKANA,KAKUMA REFUGEE CAMP,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,32,28,60,31,24,55,5,Fail,moderate,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0.08
