country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_other,abs_reason_school,abs_reason_in_playground,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_others,nc_reason_too_many_rnd,nc_reason_no_care_giver_consent,nc_reason_nopvconcern,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
MOZ,CABO DELGADO,MACOMIA,MLW_WPV1,bOPV,Rnd2,6,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,35,25,60,32,22,54,6,Fail,moderate,1,0,4,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,16.67,0,66.67,0,16.67,0,0,0.1
MOZ,CABO DELGADO,MACOMIA,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,25,35,60,24,33,57,3,Pass,high,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,33.33,0,66.67,0,0,0,0,0.05
MOZ,CABO DELGADO,MACOMIA,MLW_WPV1,bOPV,Rnd4,21,2022-08-22T00:00:00Z,2022-08-26,2022-08-26,31,29,60,30,28,58,2,Pass,high,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
MOZ,CABO DELGADO,MACOMIA,MLW_WPV1,bOPV,Rnd6,21,2022-12-13T00:00:00Z,2022-12-17,2022-12-18,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,CABO DELGADO,MACOMIA,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,28,32,60,20,29,49,11,Fail,poor,0,3,4,0,0,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,27.27,36.36,0,0,27.27,9.09,0.18
MOZ,CABO DELGADO,MACOMIA,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,36,24,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,CABO DELGADO,MACOMIA,MOZ-2024-04-01_bOPV,bOPV,Rnd2,21,2024-07-30T00:00:00Z,2024-08-03,2024-08-04,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,CABO DELGADO,MACOMIA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MOZ,CABO DELGADO,MACOMIA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,CABO DELGADO,MECUFI,MLW_WPV1,bOPV,Rnd1,6,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,29,31,60,23,26,49,11,Fail,poor,1,3,5,0,0,1,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,9.09,27.27,45.45,0,0,9.09,9.09,0.18
MOZ,CABO DELGADO,MECUFI,MLW_WPV1,bOPV,Rnd2,17,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,31,29,60,30,27,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
MOZ,CABO DELGADO,MECUFI,MLW_WPV1,bOPV,Rnd3,15,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,CABO DELGADO,MECUFI,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,27,33,60,26,32,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MOZ,CABO DELGADO,MECUFI,MLW_WPV1,bOPV,Rnd6,21,2022-12-13T00:00:00Z,2022-12-17,2022-12-18,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,CABO DELGADO,MECUFI,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,26,34,60,24,29,53,7,Fail,moderate,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.12
MOZ,CABO DELGADO,MECUFI,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,CABO DELGADO,MECUFI,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,CABO DELGADO,MECUFI,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,20,40,60,20,39,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,CABO DELGADO,MELUCO,MLW_WPV1,bOPV,Rnd1,22,2022-03-27T00:00:00Z,2022-03-31,2022-03-31,35,25,60,25,10,35,25,Fail,very poor,3,4,8,2,5,3,0,0,2,6,0,0,0,0,1,1,1,0,0,0,0,0,0,12,16,32,8,20,12,0,0.42
MOZ,CABO DELGADO,MELUCO,MLW_WPV1,bOPV,Rnd2,11,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,20,40,60,20,38,58,2,Pass,high,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
MOZ,CABO DELGADO,MELUCO,MLW_WPV1,bOPV,Rnd3,13,2022-07-09T00:00:00Z,2022-07-13,2022-12-07,33,27,60,33,25,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
MOZ,CABO DELGADO,MELUCO,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
