country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_farm,abs_reason_other,abs_reason_in_playground,abs_reason_market,abs_reason_travelled,abs_reason_school,nc_reason_no_felt_need,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_others,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CHD,LOGONE ORIENTAL,KARA,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,36,24,60,35,23,58,2,Pass,high,0,0,2,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,LOGONE ORIENTAL,KARA,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,KARA,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,KARA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,26,34,60,26,32,58,2,Pass,high,0,0,0,0,0,2,0,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
CHD,LOGONE ORIENTAL,KARA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,KARA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,31,29,60,30,25,55,5,Fail,moderate,0,0,5,0,0,0,0,83.33,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
CHD,LOGONE ORIENTAL,KARA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,37,23,60,31,21,52,8,Fail,moderate,0,3,5,0,0,0,0,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,62.5,0,0,0,0,0.13
CHD,LOGONE ORIENTAL,KARA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,KARA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,KARA,DONOMANGA,nOPV2,Rnd1,21,2020-11-16T00:00:00Z,2020-11-20,2020-11-22,37,23,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,LOGONE ORIENTAL,KARA,DONOMANGA,nOPV2,Rnd2,21,2020-11-30T00:00:00Z,2020-12-04,2020-12-05,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,35,25,60,32,24,56,4,Fail,moderate,0,3,1,0,0,0,0,76.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0.07
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2023-10-1_nOPV,nOPV2,Rnd2,20,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,32,28,60,30,23,53,7,Fail,moderate,0,0,0,0,0,0,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.12
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,30,30,60,29,30,59,1,Pass,high,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,34,26,60,33,24,57,3,Pass,high,0,1,2,0,0,0,0,98.33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,LOGONE ORIENTAL,LARMANAYE,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,LOGONE ORIENTAL,LARMANAYE,DONOMANGA,nOPV2,Rnd1,21,2020-11-16T00:00:00Z,2020-11-20,2020-11-21,30,30,60,30,28,58,2,Pass,high,0,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
CHD,LOGONE ORIENTAL,LARMANAYE,DONOMANGA,nOPV2,Rnd2,21,2020-11-30T00:00:00Z,2020-12-04,2020-12-05,27,33,60,25,31,56,4,Fail,moderate,0,0,0,0,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.07
CHD,LOGONE ORIENTAL,YAMODO,CHD-2023-10-1_nOPV,nOPV2,Rnd3,20,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,39,21,60,37,21,58,2,Pass,high,0,0,2,0,0,0,0,91.67,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,LOGONE ORIENTAL,YAMODO,CHD-2024-11-1_nOPV,nOPV2,Rnd1,17,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,24,36,60,19,33,52,8,Fail,moderate,0,1,7,0,0,0,0,86.67,5,0,0,0,2,0,0,0,0,0,0,0,0,0,12.5,87.5,0,0,0,0,0.13
CHD,LOGONE ORIENTAL,YAMODO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,22,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,33,27,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CHD,LOGONE ORIENTAL,YAMODO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,28,32,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CHD,LOGONE ORIENTAL,YAMODO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,34,26,60,30,26,56,4,Fail,moderate,0,0,4,0,0,0,0,100,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
CHD,MANDOUL,BEDAYA,CENBLOCK-nOPV,nOPV2,Rnd2,23,2022-06-14T00:00:00Z,2022-06-18,2022-06-20,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDAYA,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BEDAYA,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,25,35,60,25,34,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
CHD,MANDOUL,BEDAYA,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,25,35,60,24,34,58,2,Pass,high,0,2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CHD,MANDOUL,BEDAYA,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
CHD,MANDOUL,BEDAYA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,31,29,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,95,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CHD,MANDOUL,BEDAYA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,6,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDAYA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,29,31,60,27,28,55,5,Fail,moderate,0,0,5,0,0,0,0,100,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
CHD,MANDOUL,BEDAYA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,35,25,60,33,23,56,4,Fail,moderate,0,0,3,0,0,1,0,95,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,25,0,0.07
CHD,MANDOUL,BEDAYA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDAYA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDAYA,DONOMANGA,nOPV2,Rnd1,18,2020-11-15T00:00:00Z,2020-11-19,2020-11-21,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDAYA,DONOMANGA,nOPV2,Rnd2,21,2020-11-30T00:00:00Z,2020-12-04,2020-12-06,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BEDJONDO,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-16T00:00:00Z,2022-05-20,2022-05-21,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDJONDO,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-14T00:00:00Z,2022-06-18,2022-06-20,35,25,60,34,23,57,3,Pass,high,0,0,2,0,0,1,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
CHD,MANDOUL,BEDJONDO,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BEDJONDO,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDJONDO,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDJONDO,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDJONDO,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,33,27,60,30,20,50,10,Fail,poor,0,2,8,0,0,0,0,81.67,4,0,3,1,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0.17
CHD,MANDOUL,BEDJONDO,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,32,28,60,30,27,57,3,Pass,high,0,0,2,0,0,1,0,98.33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
CHD,MANDOUL,BEDJONDO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,28,32,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,91.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CHD,MANDOUL,BEDJONDO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEDJONDO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BEDJONDO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,33,27,60,32,25,57,3,Pass,high,1,0,3,0,0,0,0,71.67,3,0,0,0,0,0,0,0,0,1,0,0,0,33.33,0,100,0,0,0,0,0.05
CHD,MANDOUL,BEDJONDO,DONOMANGA,nOPV2,Rnd1,23,2020-11-14T00:00:00Z,2020-11-18,2020-11-21,34,26,60,34,25,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0.02
CHD,MANDOUL,BEDJONDO,DONOMANGA,nOPV2,Rnd2,21,2020-11-30T00:00:00Z,2020-12-04,2020-12-05,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEKOUROU,CHD-2023-05-1_nOPV,nOPV2,Rnd1,18,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,38,22,60,36,22,58,2,Pass,high,1,0,1,0,0,0,0,100,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
CHD,MANDOUL,BEKOUROU,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BEKOUROU,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BEKOUROU,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,39,21,60,38,20,58,2,Pass,high,0,0,2,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MANDOUL,BEKOUROU,CHD-2023-10-1_nOPV,nOPV2,Rnd3,12,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,23,37,60,21,30,51,9,Fail,poor,0,0,0,0,0,1,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,88.89,0.15
CHD,MANDOUL,BEKOUROU,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,33,27,60,31,24,55,5,Fail,moderate,2,0,0,0,0,2,1,81.67,0,0,0,0,0,0,1,0,0,0,0,0,1,40,0,0,0,0,40,20,0.08
CHD,MANDOUL,BEKOUROU,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,33,27,60,31,26,57,3,Pass,high,0,0,1,0,0,2,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
CHD,MANDOUL,BEKOUROU,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BEKOUROU,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BEKOUROU,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,30,30,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MANDOUL,BOUNA,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,23,37,60,22,35,57,3,Pass,high,0,1,1,1,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0.05
CHD,MANDOUL,BOUNA,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BOUNA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,BOUNA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BOUNA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,18,42,60,17,38,55,5,Fail,moderate,0,0,4,0,0,1,0,98.33,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0.08
CHD,MANDOUL,BOUNA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BOUNA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,BOUNA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,26,34,60,26,31,57,3,Pass,high,0,3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
CHD,MANDOUL,BOUNA,DONOMANGA,nOPV2,Rnd1,21,2020-11-16T00:00:00Z,2020-11-20,2020-11-21,25,35,60,24,32,56,4,Fail,moderate,0,0,2,1,0,1,0,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,25,0,25,0,0.07
CHD,MANDOUL,BOUNA,DONOMANGA,nOPV2,Rnd2,21,2020-11-30T00:00:00Z,2020-12-04,2020-12-06,19,41,60,17,40,57,3,Pass,high,1,0,2,0,0,0,0,100,0,1,0,0,1,0,0,0,0,1,0,0,0,33.33,0,66.67,0,0,0,0,0.05
CHD,MANDOUL,DEMBO,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,GOUNDI,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-17T00:00:00Z,2022-05-21,2022-05-22,38,22,60,36,21,57,3,Pass,high,0,0,3,0,0,0,0,98.33,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CHD,MANDOUL,GOUNDI,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-15T00:00:00Z,2022-06-19,2022-06-20,40,20,60,39,20,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,GOUNDI,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,GOUNDI,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,GOUNDI,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,GOUNDI,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,GOUNDI,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,GOUNDI,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,76.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
