country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_market,abs_reason_other,abs_reason_farm,abs_reason_school,nc_reason_child_sick,nc_reason_no_felt_need,nc_reason_religious_cultural,nc_reason_too_many_rnd,nc_reason_no_care_giver_consent,nc_reason_others,nc_reason_vaccines_safety,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
GHA,GREATER ACCRA,GA SOUTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,22,38,60,13,23,36,24,Fail,very poor,1,7,3,0,0,10,3,0,1,0,2,0,0,0,0,0,0,0,0,1,4.17,29.17,12.5,0,0,41.67,12.5,0.4
GHA,GREATER ACCRA,GA SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,33,27,60,22,20,42,18,Fail,poor,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,0,0,0,5.56,5.56,0.3
GHA,GREATER ACCRA,GA SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,40,20,60,34,17,51,9,Fail,poor,0,3,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,11.11,11.11,0,33.33,11.11,0.15
GHA,GREATER ACCRA,GA SOUTH,GHA-2024-10-01_nOPV,nOPV2,MOPUP,21,2025-04-29T00:00:00Z,2025-05-03,2025-06-03,31,29,60,28,21,49,11,Fail,poor,2,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18.18,72.73,9.09,0,0,0,0,0.18
GHA,GREATER ACCRA,GA SOUTH,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,28,32,60,25,29,54,6,Fail,moderate,0,1,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16.67,50,0,16.67,16.67,0,0.1
GHA,GREATER ACCRA,GA SOUTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,32,28,60,24,21,45,15,Fail,poor,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,0,0,0,46.67,0,0.25
GHA,GREATER ACCRA,GA SOUTH,nOPV2022,nOPV2,Rnd3,21,2022-12-16T00:00:00Z,2022-12-20,2022-12-21,37,23,60,35,23,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
GHA,GREATER ACCRA,GA WEST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,27,33,60,18,19,37,23,Fail,very poor,1,13,3,0,1,4,1,0,2,0,1,0,0,0,0,0,0,0,0,1,4.35,56.52,13.04,0,4.35,17.39,4.35,0.38
GHA,GREATER ACCRA,GA WEST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,27,33,60,26,30,56,4,Fail,moderate,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
GHA,GREATER ACCRA,GA WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,36,24,60,34,23,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
GHA,GREATER ACCRA,GA WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,28,32,60,24,29,53,7,Fail,moderate,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57.14,42.86,0,0,0,0,0.12
GHA,GREATER ACCRA,GA WEST,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,37,23,60,13,6,19,41,Fail,very poor,2,20,4,0,1,14,0,0,1,0,2,0,1,0,0,0,0,0,2,0,4.88,48.78,9.76,0,2.44,34.15,0,0.68
GHA,GREATER ACCRA,GA WEST,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,27,33,60,12,9,21,39,Fail,very poor,0,13,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,2.56,0,0,61.54,2.56,0.65
GHA,GREATER ACCRA,GA WEST,nOPV2022,nOPV2,Rnd3,21,2022-12-16T00:00:00Z,2022-12-20,2022-12-21,29,31,60,13,11,24,36,Fail,very poor,2,19,8,1,0,6,0,0,0,0,6,0,2,0,0,0,2,0,0,0,5.56,52.78,22.22,2.78,0,16.67,0,0.6
GHA,GREATER ACCRA,KORLE-KLOTTEY,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,KORLE-KLOTTEY,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,32,28,60,31,28,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
GHA,GREATER ACCRA,KORLE-KLOTTEY,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,38,22,60,34,20,54,6,Fail,moderate,0,3,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,50,33.33,0,0,16.67,0,0.1
GHA,GREATER ACCRA,KORLE-KLOTTEY,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,42,18,60,40,17,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
GHA,GREATER ACCRA,KORLE-KLOTTEY,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,24,36,60,24,33,57,3,Pass,high,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
GHA,GREATER ACCRA,KORLE-KLOTTEY,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,24,36,60,24,35,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,GREATER ACCRA,KPONE-KATAMANSO,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,32,28,60,22,22,44,16,Fail,poor,1,8,4,0,0,1,2,0,3,0,1,0,0,0,0,0,0,0,1,0,6.25,50,25,0,0,6.25,12.5,0.27
GHA,GREATER ACCRA,KPONE-KATAMANSO,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,28,32,60,15,20,35,25,Fail,very poor,0,11,4,1,0,3,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,44,16,4,0,12,24,0.42
GHA,GREATER ACCRA,KPONE-KATAMANSO,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,30,30,60,27,20,47,13,Fail,poor,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.31,0,0,0,7.69,0,0.22
GHA,GREATER ACCRA,KPONE-KATAMANSO,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,35,25,60,33,25,58,2,Pass,high,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,50,0,0,0,0,0,0.03
GHA,GREATER ACCRA,KPONE-KATAMANSO,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-09-09,31,29,60,16,12,28,32,Fail,very poor,1,22,5,0,0,1,3,0,2,0,3,0,0,0,0,0,0,0,1,0,3.12,68.75,15.62,0,0,3.12,9.38,0.53
GHA,GREATER ACCRA,KPONE-KATAMANSO,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,KROWOR,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,27,33,60,22,31,53,7,Fail,moderate,0,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.86,14.29,14.29,0,14.29,14.29,0.12
GHA,GREATER ACCRA,KROWOR,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,KROWOR,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,33,27,60,29,21,50,10,Fail,poor,0,5,2,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,50,20,0,0,10,20,0.17
GHA,GREATER ACCRA,KROWOR,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,21,39,60,19,36,55,5,Fail,moderate,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0.08
GHA,GREATER ACCRA,KROWOR,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,32,28,60,21,21,42,18,Fail,poor,1,12,5,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,5.56,66.67,27.78,0,0,0,0,0.3
GHA,GREATER ACCRA,KROWOR,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,33,27,60,31,25,56,4,Fail,moderate,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,25,0,0.07
GHA,GREATER ACCRA,LA-DADE-KOTOPON,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,24,36,60,21,34,55,5,Fail,moderate,0,2,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0.08
GHA,GREATER ACCRA,LA-DADE-KOTOPON,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,32,28,60,31,23,54,6,Fail,moderate,0,1,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16.67,33.33,0,0,33.33,16.67,0.1
GHA,GREATER ACCRA,LA-DADE-KOTOPON,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,27,33,60,19,18,37,23,Fail,very poor,0,17,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,73.91,21.74,0,0,4.35,0,0.38
GHA,GREATER ACCRA,LA-DADE-KOTOPON,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,34,26,60,30,24,54,6,Fail,moderate,0,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50,33.33,16.67,0,0,0,0.1
GHA,GREATER ACCRA,LA-DADE-KOTOPON,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,26,34,60,24,32,56,4,Fail,moderate,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,25,0,75,0,0,0,0,0.07
GHA,GREATER ACCRA,LA-DADE-KOTOPON,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,26,34,60,23,26,49,11,Fail,poor,0,5,3,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,45.45,27.27,9.09,0,0,18.18,0.18
GHA,GREATER ACCRA,LA-NKWANTANANG-MADINA,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-16,45,15,60,43,14,57,3,Pass,high,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
GHA,GREATER ACCRA,LA-NKWANTANANG-MADINA,AMANSIE SOUTH,nOPV2,Rnd2,20,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,41,19,60,40,17,57,3,Pass,high,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.33,66.67,0,0,0,0,0,0.05
GHA,GREATER ACCRA,LA-NKWANTANANG-MADINA,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,28,32,60,26,29,55,5,Fail,moderate,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0.08
GHA,GREATER ACCRA,LA-NKWANTANANG-MADINA,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,29,31,60,28,28,56,4,Fail,moderate,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,25,0.07
GHA,GREATER ACCRA,LA-NKWANTANANG-MADINA,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,LA-NKWANTANANG-MADINA,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,19,41,60,19,41,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,LEDZOKUKU,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,28,32,60,26,31,57,3,Pass,high,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0,0.05
GHA,GREATER ACCRA,LEDZOKUKU,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,40,20,60,40,19,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,GREATER ACCRA,LEDZOKUKU,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,31,29,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GHA,GREATER ACCRA,LEDZOKUKU,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,34,26,60,29,26,55,5,Fail,moderate,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0.08
GHA,GREATER ACCRA,LEDZOKUKU,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-09-09,31,29,60,25,22,47,13,Fail,poor,1,2,3,1,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,7.69,15.38,23.08,7.69,0,46.15,0,0.22
GHA,GREATER ACCRA,LEDZOKUKU,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,32,28,60,23,26,49,11,Fail,poor,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.91,9.09,0,0,0,0,0.18
GHA,GREATER ACCRA,NINGO PRAMPRAM,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,36,24,60,20,17,37,23,Fail,very poor,0,16,3,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,69.57,13.04,8.7,0,0,8.7,0.38
GHA,GREATER ACCRA,NINGO PRAMPRAM,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,32,28,60,28,25,53,7,Fail,moderate,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,71.43,0.12
GHA,GREATER ACCRA,NINGO PRAMPRAM,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,29,31,60,21,22,43,17,Fail,poor,0,14,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,82.35,11.76,0,0,5.88,0,0.28
GHA,GREATER ACCRA,NINGO PRAMPRAM,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,GREATER ACCRA,NINGO PRAMPRAM,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,39,21,60,34,21,55,5,Fail,moderate,0,0,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
GHA,GREATER ACCRA,NINGO PRAMPRAM,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,33,27,60,31,23,54,6,Fail,moderate,0,3,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.1
GHA,GREATER ACCRA,NINGO PRAMPRAM,nOPV2022,nOPV2,Rnd3,21,2022-12-16T00:00:00Z,2022-12-20,2022-12-21,26,34,60,24,27,51,9,Fail,poor,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.15
GHA,GREATER ACCRA,OKAI KOI NORTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,OKAI KOI NORTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,OKAI KOI NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,32,28,60,31,24,55,5,Fail,moderate,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.08
GHA,GREATER ACCRA,OKAI KOI NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,35,25,60,34,24,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
GHA,GREATER ACCRA,OKAI KOI NORTH,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,OKAI KOI NORTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,GREATER ACCRA,SHAI-OSUDOKU,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,32,28,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GHA,GREATER ACCRA,SHAI-OSUDOKU,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,33,27,60,31,26,57,3,Pass,high,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
GHA,GREATER ACCRA,SHAI-OSUDOKU,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,26,34,60,22,25,47,13,Fail,poor,0,6,7,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,46.15,53.85,0,0,0,0,0.22
GHA,GREATER ACCRA,SHAI-OSUDOKU,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,28,32,60,27,24,51,9,Fail,poor,0,6,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.15
GHA,GREATER ACCRA,SHAI-OSUDOKU,GHA-2024-10-01_nOPV,nOPV2,MOPUP,21,2025-04-29T00:00:00Z,2025-05-03,2025-06-03,35,25,60,33,24,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
GHA,GREATER ACCRA,SHAI-OSUDOKU,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,31,29,60,25,25,50,10,Fail,poor,0,5,5,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.17
GHA,GREATER ACCRA,SHAI-OSUDOKU,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,34,26,60,31,26,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
GHA,GREATER ACCRA,TEMA,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,29,31,60,19,26,45,15,Fail,poor,1,8,3,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,1,0,6.67,53.33,20,0,0,0,20,0.25
GHA,GREATER ACCRA,TEMA,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,TEMA,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,30,30,60,23,28,51,9,Fail,poor,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,0,0,0,11.11,0,0.15
GHA,GREATER ACCRA,TEMA,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,33,27,60,31,23,54,6,Fail,moderate,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.1
GHA,GREATER ACCRA,TEMA,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,30,30,60,24,20,44,16,Fail,poor,1,11,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,6.25,68.75,6.25,0,0,0,18.75,0.27
GHA,GREATER ACCRA,TEMA,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,35,25,60,27,23,50,10,Fail,poor,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0,0.17
GHA,GREATER ACCRA,TEMA,nOPV2022,nOPV2,Rnd3,21,2022-12-16T00:00:00Z,2022-12-20,2022-12-21,25,35,60,12,13,25,35,Fail,very poor,0,30,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.71,2.86,2.86,0,0,8.57,0.58
GHA,GREATER ACCRA,TEMA WEST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GREATER ACCRA,TEMA WEST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,30,30,60,29,26,55,5,Fail,moderate,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,20,0.08
GHA,GREATER ACCRA,TEMA WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,23,37,60,19,32,51,9,Fail,poor,0,4,4,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,44.44,44.44,11.11,0,0,0,0.15
GHA,GREATER ACCRA,TEMA WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,33,27,60,27,20,47,13,Fail,poor,0,10,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,76.92,23.08,0,0,0,0,0.22
GHA,GREATER ACCRA,TEMA WEST,GHA-2024-10-01_nOPV,nOPV2,MOPUP,21,2025-04-29T00:00:00Z,2025-05-03,2025-06-03,35,25,60,32,22,54,6,Fail,moderate,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.1
GHA,GREATER ACCRA,TEMA WEST,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,33,27,60,27,23,50,10,Fail,poor,0,5,3,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,50,30,0,0,0,20,0.17
GHA,GREATER ACCRA,TEMA WEST,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,29,31,60,23,26,49,11,Fail,poor,1,4,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,9.09,36.36,54.55,0,0,0,0,0.18
