country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_market,abs_reason_travelled,abs_reason_school,abs_reason_other,abs_reason_farm,abs_reason_in_playground,nc_reason_too_many_rnd,nc_reason_no_felt_need,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_religious_cultural,nc_reason_others,nc_reason_vaccines_safety,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CIV,CAVALLY,GUIGLO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,25,35,60,24,35,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,CAVALLY,GUIGLO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,CAVALLY,GUIGLO,YOPOUGON EST,mOPV,Rnd1,13,2020-09-15T00:00:00Z,2020-09-19,2020-09-25,33,27,60,31,25,56,4,Fail,moderate,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25,0,25,50,0,0,0,0.07
CIV,CAVALLY,GUIGLO,YOPOUGON EST,mOPV,Rnd2,27,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,28,32,60,23,26,49,11,Fail,poor,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.91,9.09,0,0,0,0,0.18
CIV,CAVALLY,TAI,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,31,29,60,29,28,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
CIV,CAVALLY,TAI,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,30,30,60,27,25,52,8,Fail,moderate,0,1,6,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,12.5,75,0,0,12.5,0,0.13
CIV,CAVALLY,TAI,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,28,32,60,27,27,54,6,Fail,moderate,0,2,3,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,50,0,0,16.67,0,0.1
CIV,CAVALLY,TAI,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,28,32,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,CAVALLY,TAI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,31,29,60,30,26,56,4,Fail,moderate,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,25,0,0,25,25,0.07
CIV,CAVALLY,TAI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,22,38,60,22,35,57,3,Pass,high,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,CAVALLY,TAI,YOPOUGON EST,mOPV,Rnd1,14,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,30,30,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,CAVALLY,TAI,YOPOUGON EST,mOPV,Rnd2,13,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,35,25,60,29,21,50,10,Fail,poor,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.17
CIV,CAVALLY,TOULEPLEU,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,CAVALLY,TOULEPLEU,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,CAVALLY,TOULEPLEU,CIV-2024-04-01_nOPV,nOPV2,Rnd1,23,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,CAVALLY,TOULEPLEU,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,26,34,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,CAVALLY,TOULEPLEU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,CAVALLY,TOULEPLEU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,22,38,60,21,37,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,CAVALLY,TOULEPLEU,YOPOUGON EST,mOPV,Rnd1,20,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,19,21,40,18,20,38,22,Fail,very poor,0,0,2,0,0,0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,90.91,0.55
CIV,CAVALLY,TOULEPLEU,YOPOUGON EST,mOPV,Rnd2,25,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,KANIASSO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
CIV,FOLON,KANIASSO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,KANIASSO,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,KANIASSO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,KANIASSO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,KANIASSO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,FOLON,KANIASSO,YOPOUGON EST,mOPV,Rnd1,22,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,25,35,60,23,34,57,3,Pass,high,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
CIV,FOLON,KANIASSO,YOPOUGON EST,mOPV,Rnd2,15,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,MINIGNAN,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,MINIGNAN,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,25,35,60,24,34,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,FOLON,MINIGNAN,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,23,37,60,22,35,57,3,Pass,high,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,33.33,0,0,0.05
CIV,FOLON,MINIGNAN,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,FOLON,MINIGNAN,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,MINIGNAN,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,MINIGNAN,YOPOUGON EST,mOPV,Rnd1,10,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,FOLON,MINIGNAN,YOPOUGON EST,mOPV,Rnd2,30,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,BEOUMI,CIV-2023-09-01_nOPV,nOPV2,Rnd1,22,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,37,23,60,37,21,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GBEKE,BEOUMI,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,BEOUMI,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,29,31,60,28,28,56,4,Fail,moderate,0,1,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
CIV,GBEKE,BEOUMI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,30,30,60,26,29,55,5,Fail,moderate,0,0,4,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0.08
CIV,GBEKE,BEOUMI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,28,32,60,26,31,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,GBEKE,BEOUMI,YOPOUGON EST,mOPV,Rnd1,21,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GBEKE,BEOUMI,YOPOUGON EST,mOPV,Rnd2,32,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,26,34,60,24,33,57,3,Pass,high,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,33.33,0,66.67,0,0,0,0,0.05
CIV,GBEKE,BOTRO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,22,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,29,31,60,26,28,54,6,Fail,moderate,1,1,4,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,16.67,16.67,66.67,0,0,0,0,0.1
CIV,GBEKE,BOTRO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GBEKE,BOTRO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,35,25,60,33,22,55,5,Fail,moderate,0,1,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20,60,0,0,20,0,0.08
CIV,GBEKE,BOTRO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,33,27,60,32,26,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CIV,GBEKE,BOTRO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GBEKE,BOTRO,YOPOUGON EST,mOPV,Rnd1,16,2020-09-20T00:00:00Z,2020-09-24,2020-09-26,29,31,60,14,15,29,31,Fail,very poor,3,4,4,0,0,20,0,0,0,0,0,0,2,2,0,0,0,1,0,2,0,0,9.68,12.9,12.9,0,0,64.52,0,0.52
CIV,GBEKE,BOTRO,YOPOUGON EST,mOPV,Rnd2,29,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,27,33,60,26,32,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
CIV,GBEKE,BOUAKE NORD-EST,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,BOUAKE NORD-EST,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,25,35,60,24,34,58,2,Pass,high,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.03
CIV,GBEKE,BOUAKE NORD-EST,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,23,37,60,19,27,46,14,Fail,poor,0,11,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,78.57,14.29,7.14,0,0,0,0.23
CIV,GBEKE,BOUAKE NORD-EST,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,30,30,60,30,29,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0.02
CIV,GBEKE,BOUAKE NORD-EST,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,BOUAKE NORD-EST,YOPOUGON EST,mOPV,Rnd1,13,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,29,31,60,29,30,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0.02
CIV,GBEKE,BOUAKE NORD-EST,YOPOUGON EST,mOPV,Rnd2,28,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,BOUAKE NORD-OUEST,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,38,22,60,36,20,56,4,Fail,moderate,0,0,4,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
CIV,GBEKE,BOUAKE NORD-OUEST,CIV-2023-09-01_nOPV,nOPV2,Rnd2,19,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,BOUAKE NORD-OUEST,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GBEKE,BOUAKE NORD-OUEST,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,33,27,60,32,27,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,GBEKE,BOUAKE NORD-OUEST,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,20,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,34,26,60,34,25,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,GBEKE,BOUAKE NORD-OUEST,YOPOUGON EST,mOPV,Rnd1,17,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,34,26,60,32,25,57,3,Pass,high,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
CIV,GBEKE,BOUAKE NORD-OUEST,YOPOUGON EST,mOPV,Rnd2,29,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,BOUAKE-SUD,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,29,31,60,28,30,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CIV,GBEKE,BOUAKE-SUD,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,26,34,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GBEKE,BOUAKE-SUD,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,24,36,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GBEKE,BOUAKE-SUD,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,BOUAKE-SUD,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,23,37,60,22,37,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GBEKE,BOUAKE-SUD,YOPOUGON EST,mOPV,Rnd1,16,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,31,29,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,GBEKE,BOUAKE-SUD,YOPOUGON EST,mOPV,Rnd2,25,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,33,27,60,32,26,58,2,Pass,high,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
CIV,GBEKE,SAKASSOU,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBEKE,SAKASSOU,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,32,28,60,32,26,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,GBEKE,SAKASSOU,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GBEKE,SAKASSOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,31,29,60,29,29,58,2,Pass,high,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0.03
CIV,GBEKE,SAKASSOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,25,35,60,23,34,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
CIV,GBEKE,SAKASSOU,YOPOUGON EST,mOPV,Rnd1,17,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,36,24,60,34,23,57,3,Pass,high,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
CIV,GBEKE,SAKASSOU,YOPOUGON EST,mOPV,Rnd2,27,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,32,28,60,29,26,55,5,Fail,moderate,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.08
CIV,GBOKLE,FRESCO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,34,26,60,34,23,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
CIV,GBOKLE,FRESCO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBOKLE,FRESCO,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBOKLE,FRESCO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,30,26,56,4,Fail,moderate,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,25,0,50,0,0,0,25,0.07
CIV,GBOKLE,FRESCO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBOKLE,FRESCO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBOKLE,FRESCO,YOPOUGON EST,mOPV,Rnd1,20,2020-09-21T00:00:00Z,2020-09-25,2020-09-26,32,28,60,29,27,56,4,Fail,moderate,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,25,0,75,0,0,0,0,0.07
