country,province,district,response,vaccine.type,roundNumber,number_clusters,round_start_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_Non_Compliance,r_House_not_visited,r_childabsent,r_security,r_childnotborn,Care_Giver_Informed_SIA,percent_care_Giver_Informed_SIA,total_missed,status,performance,tot_r,other_r,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,proportion_missed_child,afro_block,lqas_start_date,lqas_end_date
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI,MWEKA,DRC-2023-03-01_bOPV,bOPV,RND1,15,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI,NYANGA,DRC-2023-03-01_bOPV,bOPV,RND1,18,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI,TSHIKAPA,DRC-2023-03-01_bOPV,bOPV,RND1,17,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,BILOMBA,DRC-2023-03-01_bOPV,bOPV,RND1,14,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,BOBOZO,DRC-2023-03-01_bOPV,bOPV,RND1,15,2023-03-16,2023,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,BUNKONDE,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,DIBAYA,DRC-2023-03-01_bOPV,bOPV,RND1,17,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,KALOMBA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,KANANGA,DRC-2023-03-01_bOPV,bOPV,RND1,7,2023-03-16,2023,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,KATENDE,DRC-2023-03-01_bOPV,bOPV,RND1,7,2023-03-16,2023,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,KATOKA,DRC-2023-03-01_bOPV,bOPV,RND1,11,2023-03-16,2023,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,LUAMBO,DRC-2023-03-01_bOPV,bOPV,RND1,6,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,LUBONDAIE,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,LUBUNGA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,LUIZA,DRC-2023-03-01_bOPV,bOPV,RND1,24,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,LUKONGA,DRC-2023-03-01_bOPV,bOPV,RND1,17,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,MASUIKA,DRC-2023-03-01_bOPV,bOPV,RND1,11,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,MIKALAYI,DRC-2023-03-01_bOPV,bOPV,RND1,4,2023-03-16,2023,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,MUETSHI,DRC-2023-03-01_bOPV,bOPV,RND1,9,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,MUTOTO,DRC-2023-03-01_bOPV,bOPV,RND1,10,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,NDEKESHA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,NDESHA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,TSHIBALA,DRC-2023-03-01_bOPV,bOPV,RND1,4,2023-03-16,2023,0,0,20,0,0,0,NA,0,0,0,NA,NA,NA,0,40,Fail,very poor,NA,40,0,0,0,NA,NA,100,0,0,0,0,0,0,2,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,TSHIKAJI,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,TSHIKULA,DRC-2023-03-01_bOPV,bOPV,RND1,20,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,YANGALA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,BIPEMBA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,BONZOLA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,CILUNDU,DRC-2023-03-01_bOPV,bOPV,RND1,4,2023-03-16,2023,0,0,20,0,0,0,NA,0,0,0,NA,NA,NA,0,40,Fail,very poor,NA,40,0,0,0,NA,NA,100,0,0,0,0,0,0,2,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,DIBINDI,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,KABEYA KAMWANGA,DRC-2023-03-01_bOPV,bOPV,RND1,11,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,KANSELE,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,KASANSA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,LUBILANJI,DRC-2023-03-01_bOPV,bOPV,RND1,6,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUKALENGE,LUKELENGE,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,MIABI,DRC-2023-03-01_bOPV,bOPV,RND1,12,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,MPOKOLO,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,MUKUMBI,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,MUYA,DRC-2023-03-01_bOPV,bOPV,RND1,19,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,NZABA,DRC-2023-03-01_bOPV,bOPV,RND1,6,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,TSHILENGE,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,TSHISHIMBI,DRC-2023-03-01_bOPV,bOPV,RND1,14,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KABINDA,DRC-2023-03-01_bOPV,bOPV,RND1,12,2023-03-16,2023,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KALAMBAYI KABANGA,DRC-2023-03-01_bOPV,bOPV,RND1,17,2023-03-16,2023,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KALENDA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KALONDA EST,DRC-2023-03-01_bOPV,bOPV,RND1,15,2023-03-16,2023,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KAMIJI,DRC-2023-03-01_bOPV,bOPV,RND1,10,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KANDA KANDA,DRC-2023-03-01_bOPV,bOPV,RND1,19,2023-03-16,2023,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,LUBAO,DRC-2023-03-01_bOPV,bOPV,RND1,18,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,LUDIMBI LUKULA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,LUPUTA,DRC-2023-03-01_bOPV,bOPV,RND1,12,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,MAKOTA,DRC-2023-03-01_bOPV,bOPV,RND1,12,2023-03-16,2023,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,MULUMBA,DRC-2023-03-01_bOPV,bOPV,RND1,12,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,MWENEDITU,DRC-2023-03-01_bOPV,bOPV,RND1,16,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,NGANDAJIKA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,BUNKEYA,DRC-2023-03-01_bOPV,bOPV,RND1,18,2023-03-16,2023,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,DILALA,DRC-2023-03-01_bOPV,bOPV,RND1,4,2023-03-16,2023,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,DILOLO,DRC-2023-03-01_bOPV,bOPV,RND1,7,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,FUNGURUME,DRC-2023-03-01_bOPV,bOPV,RND1,12,2023-03-16,2023,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,KAFAKUMBA,DRC-2023-03-01_bOPV,bOPV,RND1,15,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,KALAMBA,DRC-2023-03-01_bOPV,bOPV,RND1,19,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,KANZENZE,DRC-2023-03-01_bOPV,bOPV,RND1,19,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,KAPANGA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,KASAJI,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,LUALABA,DRC-2023-03-01_bOPV,bOPV,RND1,9,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,MANIKA,DRC-2023-03-01_bOPV,bOPV,RND1,12,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,MUTSHATSHA,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,SANDOA,DRC-2023-03-01_bOPV,bOPV,RND1,15,2023-03-16,2023,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,ALUNGULI,DRC-2023-03-01_bOPV,bOPV,RND1,6,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,FEREKENI,DRC-2023-03-01_bOPV,bOPV,RND1,3,2023-03-16,2023,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KABAMBARE,DRC-2023-03-01_bOPV,bOPV,RND1,5,2023-03-16,2023,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KAILO,DRC-2023-03-01_bOPV,bOPV,RND1,21,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KAMPENE,DRC-2023-03-01_bOPV,bOPV,RND1,6,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KASONGO,DRC-2023-03-01_bOPV,bOPV,RND1,9,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KINDU,DRC-2023-03-01_bOPV,bOPV,RND1,6,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KUNDA,DRC-2023-03-01_bOPV,bOPV,RND1,13,2023-03-16,2023,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,LUBUTU,DRC-2023-03-01_bOPV,bOPV,RND1,9,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,OBOKOTE,DRC-2023-03-01_bOPV,bOPV,RND1,6,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,PUNIA,DRC-2023-03-01_bOPV,bOPV,RND1,11,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,SAMBA,DRC-2023-03-01_bOPV,bOPV,RND1,12,2023-03-16,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-03-20,2023-03-21
